21-12	MR. HOGAN: 	On a point of order, I did not.	0	0	0
21-12	Mr. RUTTLEDGE: 	Well, I put down the exact words at the time.	0.208	0	0.2732
21-12	Mr. HOGAN: 	What I did say was that in a Treaty with England she could give her control of certain ports without taking one iota from her status.	0.084	0	0.2732
21-12	MR. RUTTLEDGE: 	There was another matter in the debate. We have heard arguments that there was no real difference between the two documents. We had it spread in circulation in the Press that there was no difference between the two documents. Well, Deputy Duggan has admitted that one meant a Republic and the other did not. I hope there will be no more of this quibbling. I do not see why there should be such a terrible effort to obscure the issue.	0.053	0.171	-0.8808
21-12	MR. GRIFFITH: 	Mr. Duggan is not here and he made no such statement as that.	0	0.155	-0.296
21-12	MR. RUTTLEDGE: 	I do not want to take advantage of any Deputy. I take it that Deputy Duggan in his statement put it forward that external association meant recognition of the Republic. I am speaking subject to contradiction. This is a grave matter. I will not try to take advantage of any man. Everyone here is able to answer for himself, but Mr. Duggan is not in the room. There is a lot of talk about sovereign status—I refer to constitutional lawyers or would-be constitutional lawyers. I am not trying to drag legal matters into this if I could avoid them, but they have been dragged in, and that is why I am trying to remove any misapprehensions in the mind of the Dáil. They talk about sovereign status, and they try to make out they could prove it, but at any rate did not prove it—that Canada was independent practically, and that she had sovereign status. Very well. Let us take Canada for a moment. Now Canada has appointed by the British Crown a Governor-General, and Canada's Constitution is embodied in an Act of the British Imperial Parliament. There is no getting away from that fact. No one here will try to argue away the character of that status. According to statements made in support of the Treaty we are to be put on the same basis as Canada. The Governor-General of Canada is appointed by the British Crown in accordance with an act of the Imperial Parliament. Where, I ask, does the question of equality come in there? No more than it comes in in the question of master and slave, of fealty and faithfulness. It was not made clear to the House on the first days what we were doing or what we were accepting. We had full freedom and independence subject to nobody we were told, but now it has been cleared up in discussion, and we know that we go into the British Empire as British subjects and that the Army of this country is the Army of Great Britain and that our Ministers are his Majesty's Ministers. If these facts were stated at first it might have saved a lot of useless argument. It is better to face the facts as we have them than to try to get away with something we cannot prove. There are two forms of authority, and I will state them, and no constitutional lawyer, or would-be constitutional lawyer, would differ with me in this. There is an authority that comes down and an authority that goes up. One comes from the King down, and the other goes from the people up. Now, I challenge contradiction on that—that there are those two forms of authority, one that goes from the King down, and the other that goes from the people up. If you try to establish that you are a Sovereign State you must derive your authority from the people up. But under this thing, call it a Treaty or Articles of Agreement, it comes from the King and through the Governor-General down. If I were arguing on document No. 2 that would be made plain. It does not permit of one moment's argument that authority comes from the King down and from the people up. That is admitted by every constitutional authority. Here we are standing on the authority that comes from the King down. I would have much preferred to see that everyone faced the facts as they were before him, and that there was no drawing of red herrings across any discussion. I know well that every Member of this House realises to the full the responsibility on his shoulders, and that it is no time for a quibble one way or another. Now I always understood—a misconception, unfortunately, on my part—that Treaties were always  concluded after war, but apparently this was a Treaty concluded on the opening of war, a really intensified, terrible, and immediate war. For that reason this Treaty has no precedent. I do not know of any, I am sure. Some Members of this House may be better informed, but I have not come across any such case. That makes this Treaty very different from anything that I have come across. What the country wants is peace with honour. I have judged the people of this country very badly if they would take any peace, a peace with dishonour. Now I am not making any reflection on anybody. What can I go on but the evidence of Mr. Barton, when he clearly explained that his signature was put to that document by force. Is it to be suggested that a Treaty got by force is honourable? If it was honourable the element of force—the threat of war—could not have been in it. We heard a good deal in the discussion here about the people we represent. I am conscious of the responsibility that rests on me as a Member of this House in representing a western constituency. I am prepared to go to the people and tell them, ‘You elected me on the declaration I made to you that I was a Republican and nothing else’, and I will say to them that my honour is at stake, and that my own conscience will not allow me to do this thing. No matter bow I struggle with my conscience, it would not let me do that—to deviate from the straight uncompromising path of an Irish Republican. If the people desire to withdraw the confidence they gave me, they may do so, and my good wishes with them, but whatever influence that any section of the people may have, I do not think they would exert it against any person who tries to justify his action on the grounds of conscience. Peace with honour to me means peace between two equals, and if it is peace between equals there cannot be an element of force. We should face facts, and the facts are these. My contention is that you may compromise on unessentials, but on essentials you cannot compromise. On the matter of this Treaty you were asked to compromise on what is essential. I cannot construe it as anything else but essential, and I stand over principles, uncompromising principles, against compromise and expediency.	0.13	0.081	0.9949
21-12	Mr. M. COLLINS: 	There have been references made to inaccurate reporting in the Press, and for the facility of the Press I suggest that any Members rising to speak should come up to the table, because the Press cannot hear them. I have been at the back of the hall and you cannot be heard from these corners. It is only fair to the Press and fair to the assembly that that should be done.	0.063	0	0.5574
21-12	THE SPEAKER: 	I already intended to do that—to ask each Deputy as he spoke to come up to the end of the table.	0	0	0
21-12	ALDERMAN W. T. COSGRAVE: 	We have been listening for some days to various and varying opinions—legal opinions, I should say—from both sides of the House as to what this means or what that means. And latterly these opinions have been centering around the relative distinctions as between faithfulness and allegiance, and we have learned to-day that faithfulness is from a slave to a master, and that allegiance is only from a subject to a king. That is not the interpretation the man in the street puts upon it, and that is not my interpretation. A Doctor of Divinity in explaining this matter to me in connection with the oath points out that one can be faithful to an equal. And it is in that sense that I interpret this oath, and I believe I gave expression in the Cabinet to the opinion that this oath could be interpreted whatever way you looked at it. If you were sufficiently prejudiced on the one side to say that it was an oath of allegiance, you were entitled to do so, and if that be the interpretation of those who are against ratification of the Treaty, I make them a present of it. My interpretation of it is that in this commonwealth or association each of the members is equal; and if that be wrong, I think we will find ourselves in the company of some distinguished constitutional lawyers. Now practically every possible phase of this Treaty has been discussed, and there is very little for those who are taking part in this debate now to deal with except statements or interpretations of this instrument that have been made before. I concern myself with one or two of these. We were told that we of Dáil Eireann ‘having declared its independence should approve of and ratify  a Treaty deliberately relinquishing and abandoning it’. That is the Press quotation of a man who has been looked upon, I believe, by those who have been against ratification as one of the ablest exponents of the reason why it should not be ratified. We have declared our independence. If x be absolute independence and y be independence, we are told that we are abandoning what is the relative value of x and y to one another. X, in my opinion, would equal y if you put minus £42,000,000 per annum and 60,000 English troops and a foreign judiciary, or, what was worse, a venal local one with venal professions, and people who are aping English customs and practices, with raids and seizures on public and private buildings, the opening of private correspondence, and so on. That is, in my opinion, the real difference between x and y  . We are told that we are abandoning a declaration of independence. Well, everybody who has taken part in this struggle knows what it meant, and knows what it involved, and what it cost the people of this country. It means the arresting of every national development and improvement in this country. It means that the English Parliament has got the power that it has of 60,000 troops behind it to put its authority into practice. We have resisted it magnificently, and some of the best of those who resisted it are in this House for the ratification of the Treaty. Criticism has been made of the statement that was made by the Minister of Foreign Affairs, that this was a final settlement, and it was contrasted with the statement that was made by the Minister of Finance, who is reported or criticised to have said ‘a settlement that is not final’. Now, what are the words of the Minister of Finance, because he at least cannot be charged with any unfairness in connection with this debate; or anything in connection with these proceedings  . And here let me say that he is reported to have said that ‘in my judgment it is not a definition of any status that would secure us that status; it is the power to hold and to make secure and to increase what we have gained’ . Does any man who is against ratification take exception to that statement? Is he entitled in honour to make that statement? He is, and, in my opinion, the people who are for that Treaty are entitled to carry out to the letter every syllable that is in that document. I listened with great patience to some very long speeches this afternoon, but you have set the example yourselves. Now, I think we have examined that declaration of independence that was given to us, and I think that even those who have made that statement cannot challenge those who are voting for the ratification of the Treaty as having abandoned any vital issue in connection with that declaration. We were told that we did not make it plain at the elections that we stood for Dominion Home Rule. Was it made plain to the people that we were standing for association, either external or internal. Did anybody stand up before any audience in Ireland and say: ‘I am standing for association with the Commonwealth of Nations, and to associate with it the national aspirations of the Irish people’. I think that it is only right that the people should understand what the position is. Now just before the adjournment I heard a very able speech—I regret that I was not in for the whole of it—and exception was taken to the position of the King and the position of the Governor-General under this instrument. The Canadian law was, I believe, quoted. Well, I have a document here before me which states: ‘The status of Canada in law is that it is a subordinate dependent of Britain holding her self-governing rights under a British act of Parliament which can legally be repealed or amended without Canada's consent’ ‘hear, hear’. That is the law. This is the fact, and it is written immediately underneath it: ‘Canada is by the full admission of British statesmen equal in status to Great Britain and as free as Great Britain’. Do you say ‘hear, hear to that?’  . In Mr. Bonar Law's words, she has complete control over her own destiny. Now I hope I am not contravening any of our own regulations when I am reading from this document, but I think there is nothing in it which would leave me open to exception. ‘In law the British Parliament can make laws for Canada with or without Canada's consent, and in law British acts in Canada over-ride Canadian acts where there is any conflict between them’. That is the law, and immediately underneath it is written: ‘In fact Canada alone can legislate for  Canada’. ‘Veto on legislation. In law the British Government, through the Governor-General of Canada, and in the name of the Crown, can veto Canadian bills. In fact’, is written underneath it, ‘it cannot. Canada's Constitution. In law it can only be altered by the British Parliament’, and underneath is written: ‘In fact this is a pure technicality. Canada, and Canada alone, can alter her Constitution’. ‘No. 5.—The Crown in Canada. In law the Crown is the supreme authority in Canada. In fact the Crown has no authority in Canada. It signifies sentiment only. In law there is an Oath of Allegiance to the Crown in Canada. In fact the Canadian owns obedience to his own Constitution only’. Now that is the dope that the delegation had to make up the medicine that they have given to us. I think they did rather well. ‘The Governor-General of Canada in law is the nominee of the British Cabinet only. In fact he is the joint nominee of the Canadian and the British Cabinets’.A MEMBER: Who wrote this?	0.057	0.032	0.9839
21-12	ALDERMAN COSGRAVE: 	I stated that the authority was a remarkably good one. I am quoting from a document that I believe will not be—	0.23	0	0.5413
21-12	MR. CHILDERS: 	Whose is it?	0	0	0
21-12	ALDERMAN COSGRAVE: 	It is tabled by ‘E. C. November 29th, 1921’ . Mr. Childers, I understand. Now I hope we have made that point clear.	0.234	0	0.6705
21-12	MR. CHILDERS: 	I thought the Deputy was going to proceed, but he is not. Might I ask him to hand me the document for a moment. I daresay all present here will recognise that what be read out is precisely what I said in my own speech the other night, pointing out that Ireland could not possibly be in the same position as Canada. That memorandum began thus: ‘Ireland has been offered the position of a dominion, subject, however, to conditions in connection with defence and tariffs which are inconsistent with dominion rights. Ireland is not a British colony, but an ancient and distinct nation with an inherent right to independence. Nevertheless, supposing an offer of full and complete status was made, what would be the effect upon Ireland? Take Canada, for example. Canada has a legal position and a constitutional position, two wholly different things’.	0.055	0	0.7684
21-12	MR. M. COLLINS: 	On a point of order.	0	0	0
21-12	ALDERMAN COSGRAVE: 	Leave him alone. He is making it as clear as mud.	0.188	0.232	0.1027
21-12	MR. M. COLLINS: 	I want to make the House appear like an assembly of legislators before the public. I don't want men jumping up every minute when their statements are challenged.	0.179	0.049	0.4019
21-12	THE SPEAKER: 	What is the point of order?	0	0	0
21-12	MR. M. COLLINS: 	The point of order is this: the Deputy for Wicklow has already spoken in this. Some of my statements are challenged, and if he rises to reply, I have equally the right of reply. For goodness' sake let us conduct this discussion properly. The interruptions are all from the other side.	0.055	0.076	-0.0258
21-12	THE SPEAKER: 	I might be allowed to do my best to conduct this discussion properly. I understand that the Deputy who was speaking gave way to Mr. Childers to explain the document, and it is for that Deputy if he likes to object.	0.159	0	0.7906
21-12	MR. GRIFFITH: 	Statements have been made about me and what I said, and I have not replied to them. I want to know is Mr. Childers allowed to discuss his own document which he handed to us, when he has already spoken, and if we are to be gagged from replying to Mr. Childers' associates?	0.025	0.045	-0.25
21-12	THE SPEAKER: 	Am I right in taking it that the Deputy who was speaking has given way to Mr. Childers to speak concerning the document that was quoted?	0	0	0
21-12	ALDERMAN COSGRAVE: 	To tell you the honest truth, I wanted a moment or two. I don't know whether if we are going to discuss all those documents and read them all at such length we will ever get to the business. I believe I was right to extract from documents any relevant matters affecting this question I was dealing with. It is for you  to say whether the Deputy is in order or not.	0.096	0	0.6908
21-12	THE SPEAKER: 	The Deputy was not in order in interrupting your speech unless you gave way to him.	0	0.128	-0.296
21-12	ALDERMAN COSGRAVE: 	I will give way to him.	0	0	0
21-12	MR. CHILDERS: 	It is a matter of universal fairness in all the assemblies of the world that when a part of a document is read that the writer can demand that the whole of it be read. I have six lines more: ‘Take the legal position and the constitutional position—the Law and the Fact—in turn, remembering that in Ireland, lying close to English shores, there would be nothing to prevent legal controls being enforced, and the Law made the Fact’.	0.059	0.076	-0.3284
21-12	ALDERMAN COSGRAVE: 	I was not paying very much attention to the deputy when he was speaking, but I am concerned with one or two words in the paragraph of this instrument which refers to what is called ‘The practice of Constitutional Usage’. I am banking upon that, and I think I am entitled to do that. He complains that the Minister of Finance passed lightly over the clause concerning the ports, that he did less than justice to the subject. I believe there are something like ten or twelve lines from the Minister of Finance dealing with this matter, and he certainly, in my opinion, did justice to it. But I go on and I find that the Deputy said further that the clause in question said that Ireland was unfit to be entrusted with her own coastal defence. ‘In that clause was the most humiliating condition that could be inflicted on any nation claiming to be free’. Now I didn't read into that clause that Ireland was unfitted to be entrusted with her own coastal defence. I believe in another place the Deputy for Wicklow stated that the coastal defence was to be settled permanently—for ever and ever.	0.133	0.032	0.9525
21-12	MR. CHILDERS: 	I said occupation of ports under Clause 7.	0	0	0
21-12	Alderman COSGRAVE: 	I cannot find exactly the words, and I wish you had interrupted me a little longer. ‘Clause 7 said’, Mr. Childers declared, ‘that permanently and for ever some of the most important ports were to be occupied by British troops’. Now I am not going to read this particular instrument, but Clause No. 7 says: ‘the Government of the Irish Free State shall afford to his Majesty's Imperial forces   such harbour and other facilities, etc’. and neither the words ‘for ever’nor ‘permanently’is in either part of that document. Now we are dealing fairly with one another, and we had better have the truth out. That statement is certainly not in accordance with the facts, and the Deputy for Wicklow is an honest man and he is reported here as having said that ‘permanently’ and ‘for ever’were included in that clause. They are not. I will tell you the particular instrument that they were possibly included in—the Act of Union, and this instrument wipes that out ‘permanently’ and ‘for ever’  . Now this Treaty has been criticised, belittled, and, I believe, slandered to an extent that certainly surprised me. It represents work that has been done in five years; greater than was accomplished by Emmet, O'Connell, Mitchell, Davis, Smith O'Brien, and Parnell, down even to Mr. Redmond with a united country behind him. In five years it has accomplished more than the best of those people hoped for. References have been made to Grattan's Parliament at the Private Session and the public Session. What was Grattan's Parliament? Did these people who spoke of Grattan's Parliament think that it was an injustice to this country to be deprived of it, and did the honourable and gallant—and I believe he has some claim to the title of rev.—Deputy from Wexford think it when he was addressing this Congress here yesterday. I recollect when I was very young in the Sinn Fein movement he was in it. I believe our Ambassador from Paris was in it too, but I think that the basis of the Sinn Fein movement at that time was the restoration of that Parliament of the King, Lords and Commons of Ireland. The gallant Deputy at that time was evidently a Royal Republican  . A Republican from his boyhood I believe he told us he was. He must have omitted this particular period when he was a member of the Sinn Fein movement.	0.135	0.048	0.9901
21-12	MR. ETCHINGHAM: 	I wish you had to come to confession to me  .	0.252	0	0.4019
21-12	Alderman COSGRAVE: 	Now the Deputy from Wicklow made a statement with which I am in entire agreement, that the freedom and the liberties of the people of Ireland could only be given away by the people of Ireland. We represent the people here—at least we think we do—and the people certainly have got a right to be heard on this question. Is there any fear of putting it up to them?  . They have the right to get it put before them.  . And they have the right to decide it?  . I think they have. Are you going to object to their having a decision on it?  . And you will abide by it?  . Now, if we get that far, I think there is a great chance of healing up the difference between us. For over two-and-a-half years this Cabinet has worked loyally and well together and I certainly can pay a tribute to every member of it. I have known them to work night and day in the interests of the nation, men who thought no trouble too great to take at any time, and I should say that the two men who typified the best type of Irishmen I have ever known are the President and the Minister of Finance  . I recollect four or five years ago the President spending six, seven and eight hours a day at meetings bringing people together and getting them to see common ground upon which they would work together: and would it not be a lamentable thing that, having come to this crisis, that we should now separate. I think the nation is deserving of the support of every one of its sons and daughters and that there should be no division with the people or with one another. Let us do what we can to let the people have their way. Now great exception was taken to a name—the name of the King and the Governor-General. Well, they are here now. The courts are functioning in their names.	0.137	0.046	0.9855
21-12	MR. STACK: 	What courts?	0	0	0
21-12	ALDERMAN COSGRAVE: 	Their courts. They are functioning. They may not be doing much business, but they are there for a very long time.	0	0	0
21-12	MR. STACK: 	Whose courts?	0	0	0
21-12	ALDERMAN COSGRAVE: 	Their courts. There is not much terror in the name, even when it is backed up by armaments and equipment and motor lorries and tanks; and we are told to be terribly in dread of this new man who is to come as Governor-General. Now, I ask any man who votes for the ratification of the Treaty, does he really care a damn about the Governor-General? I don't believe that he does. We are told by the Deputy from Wicklow that we cannot prevent them landing troops if this instrument is ratified. I wonder could we prevent them now.	0.084	0.11	-0.4132
21-12	MR. M. COLLINS: 	Well, we tried it a few times.	0.296	0	0.2732
21-12	THE PRESIDENT: 	An agreement is an agreement, and this agreement is before the world and has attracted universal attention.	0.488	0	0.9081
21-12	ALDERMAN COSGRAVE: 	The President is surprised. He would like to get up and say a few words. The Minister of Finance lays special stress upon the fact that what was felt more deeply than anything else by this country was the peaceful penetration of the enemy. It is typified in every walk of life in the country. The best colleges play the foreign games. The President can bear me out in that  . At the race meetings one sees the Union Jack. I believe the Minister for Home Affairs can bear me out in that. I don't know what the Minister of Defence does in his idle moments. I cannot get him to bear me out in anything. All I knew him to be interested in was in shooting, and even in the rifle-clubs that were established before the Volunteers the Union Jack floated over them. So that we have evidence that the peaceful penetration of the enemy was right in every fibre of our national life. Now, sir, if there is one thing more than another which this movement has done it is that it has captured the imagination and support of Southern Unionists as they have been known. I believe that there is no such thing as a Southern Unionist at all, and if there is any he is only fit for the Museum. This instrument gives us an opportunity of capturing the Northern Unionists and that is a proposition worthy of our best consideration; and with a generous invitation to cultivate and recognise our national identity, and to help us in putting this country in its  proper place, I believe that we would effect a united country in a way that was never done before. They are great citizens of this nation even though they differ from us, and it must be said whatever the Delegation has done no one here has suggested any better method of dealing with them than that laid down here. Criticised it may have been, held up to public odium, but no alternative was suggested, and, as far as that was concerned, even their critics must, to use an Americanism, ‘hand it to the Delegation’. One question that has not been put at all is this: If you could have a choice for a Republic with twenty-six counties, would you have it or a Dominion for the whole of Ireland? If such a choice were put up my money would be on the Dominion, not per se on the Dominion, but because it would effect that unification that ought to be effected in Ireland, to make the North realise that they are noble citizens of the country and to make them realise that they should devote their energies to what it should be. I would like to know from the little Deputy from Monaghan what he has got. He certainly has neither one nor the other. I don't believe that he has even got Document No. 2. Now, sir, one simple incident that may not be known to the Members of this House—Members of Dáil Eireann, I should say—Pro- British firms who have never been in sympathy with the National movement, who have always opposed it, and who dismissed men who took part in the Rising of 1916, and men who have been imprisoned since then, have within the last few weeks sent for every man knocked off their list by reason of they being connected with the movement since 1916. That shows the change that has taken place in the minds of those conducting business in Ireland, that they must bow before the will of the people, and that the will of the people has come to stay. I notice on the hoardings outside occasionally some criticism of the Irish Free State. I believe we are responsible for the name ourselves, but now that the English Government has agreed to give it to us we don't like it. Saorstát na hEireann, a title and term honoured in July, now is a term of reproach. It is an extraordinary thing—what Mr. Dooley would call ‘a reversal of public form’. Now I was rather struck by the speech of the Minister for Finance, and I would personally hand it to him for his speech in this assembly. It was a remarkable contribution to the subject we are discussing. two words he mentioned were of vital importance, ‘security’ and ‘freedom’. Those who are criticising the ports being left for a period of five years in the bands of the British should realise that, after all, there must be some defence of them. We have not yet come to that period in which we could say, ‘Let there be a submarine’, and that it would come forth at once. While we are getting fitted up we must have something, and I consider that clause a reasonable inclusion in the instrument, in my opinion. We have been told that there was a 750 years' war. I am neither a young nor an old man, and if my recollection is quite correct the war has only gone on for five years during the last forty years, and then during the whole of that period it was not in operation. There was what you could call ‘a suspension of hostilities’ now and then, and, if my recollection is correct, we were criticised for bringing about war at all five years ago by some people. Now, sir, if the alternative to that document means war, there are one or two things that we ought to keep before us. One is that well-equipped armies may not win a war. That is one for John Bull. And one for ourselves is that the economic situation is not such in this country at this moment that would justify us in taking the risk of precipitating war. The Minister for Economies or his substitute Minister had not during the Private Session or up to this referred to the economic situation in bringing about war. Here in the capital of Ireland there are something like 20,000 families living in single-room tenement dwellings, and are these the people you are going to ask to fight for you? It is not fair, I submit. To my mind, when I first saw this instrument, it appeared that there were potentialities in it undreamt of in this country up to this time. If as a result of the successful working and administration of this act that that gradual improvement that has been outlined in a semi-prophetic fashion by the Minister of Finance was brought about and the ideals this country struggled for generations should come to pass, it might possibly be within the bounds of certainty that a reconciliation would be effected between the new world and the old; that these two great countries  would be able to keep the peace not only of themselves but the world, working for the best interests of Humanity, assisted by the civilisation and culture of this country, improved by people who have never had an opportunity in their lives of developing their own nation in their own way and effecting world improvements in problems that have never been solved and that are not even in the way of being solved. Some American jingoes, or whatever they are, very much fear that that sort of thing will come to pass. It may even be possible from the influence that would be exercised by the Irish Free State to effect improvements in these down-trodden nationalities such as Egypt and India.	0.101	0.076	0.9753
21-12	MESSRS. COLLINS AND GRIFFITH: 	Hear, hear.	0	0	0
21-12	ALDERMAN COSGRAVE: 	And any matter in their state would be a matter of security to the Irish Free State. Now, I think it is right that the point that was made by the Minister of Finance should be emphasised, and that is that if they did not agree to sign this Treaty this is not the instrument that would be put before you. When they went back to London on that fateful Saturday, four remarkable improvements took place in the document that they brought back. The first is absolute and entire control over the taxation of commodities coming into the country. Personally I don't believe that there will be much taxation on these things, but, at any rate, you have got the right—the right was admitted. The second item was in connection with the oath. Well, I suppose everyone has his own conscience, but some people say they are more conscientious than others. As an ordinary common or garden man—may I accept that interpretation of it?—I have not got the constitutional lawyer's mind, the solicitor's mind, or even the mind of an idealist, but an ordinary business man's mind, and I see nothing objectionable in it, absolutely. And all the oratory I have heard on the other side has not convinced me that it is objectionable. I believe I heard the President on one occasion state if you are prepared to make a bargain, why would you not be prepared to be faithful to it.	0.125	0.018	0.9693
21-12	THE PRESIDENT: 	Hear, hear.	0	0	0
21-12	ALDERMAN COSGRAVE: 	Very well, then. Is this a bargain or is it not? It is a bargain.	0.39	0	0.659
21-12	THE PRESIDENT: 	It is not.	0	0	0
21-12	ALDERMAN COSGRAVE: 	Very well, then, the objection is not to the oath at all but to the bargain. I am fair at making bargains myself. I believe on one occasion, Mr. President, when you said to me that you were sure Lloyd George was a tricky man, I said to you, ‘I suppose if he were not you would be very honest with him’.	0.214	0.028	0.915
21-12	THE PRESIDENT: 	I don't remember the conversation, I must say.	0	0	0
21-12	ALDERMAN COSGRAVE: 	I suppose it is right to say that you would not try to get the better of him. I think that is about all I have to say. I believe, sir, the loss of the President to the Free State should this instrument be approved would be a terrible loss. I believe the loss of the Minister for Home Affairs and the Minister for Finance would be equally irreparable. I know the Minister for Defence. My own conviction is that except for war he is not worth a damn for anything else, but that he is a great man for war I bear witness to, because even when the spark of life was practically gone out of him he was as full of fight as when be was going into it. Whether I have made a ease for signing the Treaty or not, I think that Dáil Eireann is in better humour now than when I started, and I now formally approve, recommend, and support the Treaty.	0.183	0.105	0.9376
21-12	MISS M. MACSWINEY: 	It has been said by many Deputies when they rose to speak that they would try to keep the House as short a time as possible. I, too, shall do that, but I am sorry that I cannot promise that it will be very short, for I rise to speak with the deepest and fullest sense of my responsibility, not only to those who sent me here, but to the whole Irish nation which now is to make a decision fateful—far more fateful than was the decision made in 1800, for with all the allusions made to Grattan's parliament, one thing has not been said: that is that it wasn't the Parliament of the people. It was a Parliament representing, or supposed to be representing, only one-fifth of the people of Ireland, and  even then by means of undemocratic elections. It did not faithfully represent even 20 per cent of the Irish people. But this Parliament represents in a very real sense the Irish nation, and it was sent here to represent to the world their demand for a free and unfettered government of their own, the ideal of self-determination, of which we had heard so much in recent years. Many Deputies have got up in their places and spoken here—Ministers and ordinary Deputies—as if we, who stand for what the Irish people want in their heart of hearts, want to choke the voice of the Irish people. That is an absolutely wrong and wicked statement, and in their heart of hearts they know it. We have no reason to fear the people, for we are true to the ideal which they sent us here to represent. On the 24th of last May the re-elections took place for this assembly, and whatever the Members chosen in December, 1918, may have to say for themselves, the new Members were chosen because the people who sent them here believed that on no account whatever could they he brought to compromise. I say that to the young soldiers and others who stand here since last May as I do; they were elected, as I was elected, because the people who sent them here believed that they would never compromise. Dr. MacCartan—and I am sorry that he is not here to listen to what I have to say, but it is the custom at the other side of the House, as soon as a speaker stands up against ratification of the Treaty, the young men walk out with their heads up, like their going into the British Empire. There is talk of your duty to your constituents. The most reasoned, the most excellent statement on the good and bad points of this Treaty presented to you was given by Mr. Erskine Childers, and the young Deputies who of themselves cannot possibly know the pros and cons did their duty to their constituents by walking out and not listening. Their minds were already made up. Is that your duty to your constituents? I maintain it is not. Deputies here have alluded to the will of the people with dramatic force. I stand here for the will of the people, and the will of the people of Ireland is for their freedom, which this so-called Treaty does not give them. The will of the people was expressed in December, 1918. The will of the people was expressed in the manifesto which sent every one of you here. And I ask any one of you voting for this Treaty what chance would you have if on the 24th of last May you came out for Dominion Home Rule. If Sir Horace Plunkett stood against Mr. Kevin O'Higgins last May, what chance would he have? None whatever. There is the will of the people, and well you know it. Here in this assembly, if it could be possible for you, would you representatives of the people do what the wicked, unscrupulous people in the Parliament of 1800 did, and sell the rights of the people as you alone can do? That does not mean to say you have taken money for them, but sell them for the mess of pottage in that so-called Treaty. Control of your money: you say you have control of your purse, control of your army, control of your finance, your education, and the evacuation of the army out of Ireland. Mr. Churchill, whom we all know is the enfant terrible of the British Government because he is always giving away what they mean but don't choose to say, has declared that the grant of fiscal autonomy did not matter, because Great Britain held Irish prosperity in the hollow of her hand. You are getting an army, you say. Mr. Churchill assures the English people as to the right given to Ireland to raise a defence force, that he was certain the force which was raised by Ireland would not be beyond the power of the British Empire to control. On the contrary, and make no mistake about it, if you sign that Treaty Mr. Churchill is right. You talk about evacuation of our territory by the British forces as soon as the Treaty is ratified. I have not got anybody to tell me whether this is a Treaty or whether it is articles of agreement. You call it a Treaty. Not a single official of the British Government has called it a Treaty anyhow, but let that pass. We will call it a Treaty anyway. Mr. Lloyd George has said in his letter to Mr. Arthur Griffith: ‘We propose to begin by withdrawing the military and auxiliary forces of the Crown in Southern Ireland when the articles of agreement are ratified’. Therefore they will be kept in Northern Ireland if Britain so wills. And take that statement ‘when the articles of agreement are ratified’in connection with Article 18 of the Treaty: ‘This instrument shall be submitted forthwith by his Majesty's  Government for the approval of Parliament’—not ratification you will notice—‘and by the Irish signatories to a meeting summoned for the purpose of the Members elected to sit in the House of Commons of Southern Ireland, and, if approved, shall be ratified by the necessary legislation’. Therefore this assembly is not, as has been already pointed out, competent to deal with the matter at all. We are not the Members elected to sit in the Parliament of Southern Ireland. We are the Members elected to sit in the assembly of the Irish Republic.	0.079	0.057	0.9811
21-12	MR. MILROY: 	Under a British act of Parliament.	0	0	0
